timestamp,model_kind,model_name,input_tokens,output_tokens,time_taken
1766014525.3092678,AgentType.EXECUTOR,google/gemma-3-27b-it:free,248.0,28.0,0.6356995105743408
1766014528.4336796,AgentType.REACTIVE,google/gemma-3-27b-it:free,436.0,245.0,2.5640549659729004
1766014716.1242516,AgentType.PLANNER,google/gemma-3-27b-it:free,386.0,43.0,0.7081058025360107
1766014717.6783273,AgentType.EXECUTOR,google/gemma-3-27b-it:free,232.0,25.0,1.138270616531372
1766014719.727504,AgentType.REACTIVE,google/gemma-3-27b-it:free,353.0,100.0,1.26139235496521
1766014725.7636452,AgentType.PLANNER,google/gemma-3-27b-it:free,774.0,172.0,2.659869909286499
1766014727.5195618,AgentType.EXECUTOR,google/gemma-3-27b-it:free,262.0,39.0,0.6365690231323242
1766014729.0425282,AgentType.EXECUTOR,google/gemma-3-27b-it:free,249.0,63.0,0.887312650680542
1766014731.398234,AgentType.REACTIVE,google/gemma-3-27b-it:free,549.0,117.0,1.648097276687622
1766014780.854268,AgentType.PLANNER,google/gemma-3-27b-it:free,387.0,43.0,0.7229423522949219
1766014782.7731605,AgentType.EXECUTOR,google/gemma-3-27b-it:free,232.0,83.0,1.1049494743347168
1766014785.0897186,AgentType.REACTIVE,google/gemma-3-27b-it:free,403.0,147.0,1.6813416481018066
1766015416.1994169,AgentType.PLANNER,google/gemma-3-27b-it:free,402.0,455.0,5.890823602676392
1766015595.689181,AgentType.PLANNER,google/gemma-3-27b-it:free,402.0,532.0,6.727528095245361
1766015597.3946424,AgentType.EXECUTOR,google/gemma-3-27b-it:free,290.0,70.0,0.9489936828613281
1766015598.4404109,AgentType.EXECUTOR,google/gemma-3-27b-it:free,304.0,38.0,0.6536157131195068
1766015601.1912622,AgentType.EXECUTOR,google/gemma-3-27b-it:free,313.0,156.0,2.055302619934082
1766015604.7785335,AgentType.EXECUTOR,google/gemma-3-27b-it:free,383.0,233.0,3.18670392036438
1766015608.3159678,AgentType.REACTIVE,google/gemma-3-27b-it:free,1231.0,274.0,2.829185724258423
1766015653.1148214,AgentType.PLANNER,google/gemma-3-27b-it:free,794.0,834.0,10.93776249885559
1766015654.237922,AgentType.EXECUTOR,google/gemma-3-27b-it:free,317.0,36.0,0.6251733303070068
1766015655.4095612,AgentType.EXECUTOR,google/gemma-3-27b-it:free,288.0,40.0,0.7732322216033936
1766015656.6893497,AgentType.EXECUTOR,google/gemma-3-27b-it:free,254.0,31.0,0.8239502906799316
1766015659.667367,AgentType.REACTIVE,google/gemma-3-27b-it:free,1205.0,211.0,2.368011951446533
1766169985.141557,AgentType.PLANNER,google/gemma-3-27b-it:free,399.0,346.0,4.91905665397644
1766172721.4195545,AgentType.PLANNER,google/gemma-3-27b-it:free,391.0,323.0,4.556230545043945
1766172724.145134,AgentType.EXECUTOR,google/gemma-3-27b-it:free,275.0,132.0,1.9615905284881592
1766172725.3873253,AgentType.EXECUTOR,google/gemma-3-27b-it:free,263.0,42.0,0.6441731452941895
1766172727.442319,AgentType.EXECUTOR,google/gemma-3-27b-it:free,276.0,69.0,1.0755102634429932
1766172728.9076166,AgentType.EXECUTOR,google/gemma-3-27b-it:free,274.0,28.0,0.7066419124603271
1766172732.3449333,AgentType.REACTIVE,google/gemma-3-27b-it:free,797.0,194.0,2.7048885822296143
1766173701.2008202,AgentType.PLANNER,google/gemma-3-27b-it:free,419.0,117.0,1.8505747318267822
1766173703.8169882,AgentType.EXECUTOR,google/gemma-3-27b-it:free,343.0,92.0,1.3736379146575928
1766173706.7821038,AgentType.REACTIVE,google/gemma-3-27b-it:free,524.0,192.0,2.192171096801758
1766173821.779396,AgentType.PLANNER,google/gemma-3-27b-it:free,820.0,680.0,10.832952737808228
1766173823.9462266,AgentType.EXECUTOR,google/gemma-3-27b-it:free,312.0,81.0,1.1236746311187744
1766173825.7076488,AgentType.EXECUTOR,google/gemma-3-27b-it:free,311.0,87.0,0.9751229286193848
1766173827.4892173,AgentType.EXECUTOR,google/gemma-3-27b-it:free,292.0,28.0,0.6564445495605469
1766173829.5078025,AgentType.EXECUTOR,google/gemma-3-27b-it:free,295.0,56.0,1.309689998626709
1766173831.4493535,AgentType.EXECUTOR,google/gemma-3-27b-it:free,309.0,73.0,1.2954657077789307
1766173833.4817097,AgentType.EXECUTOR,google/gemma-3-27b-it:free,335.0,53.0,0.9399738311767578
1766173841.016307,AgentType.REACTIVE,google/gemma-3-27b-it:free,1101.0,516.0,6.542700290679932
1766174380.2220252,AgentType.PLANNER,google/gemma-3-27b-it:free,436.0,190.0,3.0526437759399414
1766174383.26819,AgentType.EXECUTOR,google/gemma-3-27b-it:free,303.0,96.0,1.6495165824890137
1766174385.453385,AgentType.EXECUTOR,google/gemma-3-27b-it:free,276.0,60.0,1.0271670818328857
1766174388.0415714,AgentType.REACTIVE,google/gemma-3-27b-it:free,672.0,193.0,2.1656486988067627
1766174625.9486866,AgentType.PLANNER,google/gemma-3-27b-it:free,435.0,327.0,5.181743144989014
1766174628.6827505,AgentType.EXECUTOR,google/gemma-3-27b-it:free,343.0,136.0,1.950883150100708
1766174631.0491917,AgentType.EXECUTOR,google/gemma-3-27b-it:free,282.0,50.0,0.938899040222168
1766174633.7807038,AgentType.EXECUTOR,google/gemma-3-27b-it:free,285.0,146.0,1.9422097206115723
1766174638.1040883,AgentType.REACTIVE,google/gemma-3-27b-it:free,1356.0,355.0,3.4741196632385254
1766174698.2916398,AgentType.PLANNER,google/gemma-3-27b-it:free,435.0,169.0,2.694049835205078
1766174702.000558,AgentType.EXECUTOR,google/gemma-3-27b-it:free,362.0,154.0,2.790275812149048
1766174720.2253633,AgentType.REACTIVE,google/gemma-3-27b-it:free,1132.0,524.0,5.27838134765625
1766174961.8793757,AgentType.PLANNER,google/gemma-3-27b-it:free,435.0,137.0,2.467956304550171
1766174965.144709,AgentType.EXECUTOR,google/gemma-3-27b-it:free,328.0,120.0,2.2273213863372803
1766174977.5078762,AgentType.REACTIVE,google/gemma-3-27b-it:free,1090.0,368.0,4.437623023986816
1766242624.3474376,AgentType.PLANNER,google/gemma-3-27b-it:free,397.0,59.0,1.3470630645751953
1766242625.97533,AgentType.EXECUTOR,google/gemma-3-27b-it:free,247.0,50.0,1.0309655666351318
1766242628.7109053,AgentType.REACTIVE,google/gemma-3-27b-it:free,402.0,139.0,1.8214614391326904
1766242654.390308,AgentType.PLANNER,google/gemma-3-27b-it:free,397.0,155.0,2.2067840099334717
1766242655.7320292,AgentType.EXECUTOR,google/gemma-3-27b-it:free,268.0,52.0,0.6803905963897705
1766242656.8157983,AgentType.EXECUTOR,google/gemma-3-27b-it:free,272.0,8.0,0.3181769847869873
1766242659.4651577,AgentType.REACTIVE,google/gemma-3-27b-it:free,472.0,151.0,1.739027738571167
1766244764.5285053,AgentType.PLANNER,google/gemma-3-27b-it:free,398.0,45.0,1.0517809391021729
1766244765.6376162,AgentType.EXECUTOR,google/gemma-3-27b-it:free,239.0,38.0,0.701655387878418
1766244768.6452162,AgentType.REACTIVE,google/gemma-3-27b-it:free,360.0,193.0,2.3139872550964355
1766244864.7246492,AgentType.PLANNER,google/gemma-3-27b-it:free,398.0,45.0,0.9386985301971436
1766244865.9734075,AgentType.EXECUTOR,google/gemma-3-27b-it:free,237.0,37.0,0.8039448261260986
1766244870.2259676,AgentType.REACTIVE,google/gemma-3-27b-it:free,376.0,160.0,3.8639423847198486
1766245126.1506395,AgentType.PLANNER,google/gemma-3-27b-it:free,424.0,59.0,2.0682547092437744
1766245128.014752,AgentType.EXECUTOR,google/gemma-3-27b-it:free,303.0,38.0,1.0773167610168457
1766245130.3546083,AgentType.REACTIVE,google/gemma-3-27b-it:free,381.0,108.0,1.6961934566497803
1766245409.958062,AgentType.PLANNER,google/gemma-3-27b-it:free,472.0,6.0,0.27617406845092773
1766245411.6124249,AgentType.REACTIVE,google/gemma-3-27b-it:free,373.0,84.0,0.9505093097686768
1766245428.6033168,AgentType.PLANNER,google/gemma-3-27b-it:free,946.0,13.0,0.4897644519805908
1766245430.9057233,AgentType.REACTIVE,google/gemma-3-27b-it:free,374.0,134.0,1.6817398071289062
